Price,Close,High,Low,Open,Volume,Stock
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS
Date,,,,,,ADANIPORTS
2023-08-18,674.4490966796875,679.7270556718191,672.7683827031633,677.5352347573648,7455330,BAJFINANCE
2023-08-21,692.7401733398438,694.194788583179,668.4438155557407,668.4438155557407,12308310,BAJFINANCE
2023-08-22,694.8778686523438,703.0896538288353,692.9170655850274,693.0202468025451,12487800,BAJFINANCE
2023-08-23,699.4481811523438,702.6473987150899,688.2975911858978,697.831355505407,8032480,BAJFINANCE
2023-08-24,701.5121459960938,706.2789980295165,699.8953203938586,702.7456413965523,9103600,BAJFINANCE
2023-08-25,708.790283203125,715.3361115209885,697.9296204101663,699.3056499010353,13032760,BAJFINANCE
2023-08-28,711.1589965820312,713.6554422553148,701.5761005677815,710.112247079373,7036260,BAJFINANCE
2023-08-29,716.8349609375,718.5647459354085,711.1982074171783,712.5742368356637,14183050,BAJFINANCE
2023-08-30,714.3532104492188,720.5256064055308,713.3605112278502,720.0439541183439,4602680,BAJFINANCE
2023-08-31,704.0233764648438,716.0142935851563,701.271377450939,715.5228630473491,14129800,BAJFINANCE
2023-09-01,719.5132446289062,720.3781671361232,703.2370683398489,704.568825841598,6760760,BAJFINANCE
2023-09-04,714.5645751953125,724.3685901229878,713.3998872566182,724.3685901229878,5813630,BAJFINANCE
2023-09-05,721.9212646484375,723.2333457303056,715.5228297457282,715.8176760568741,12213530,BAJFINANCE
2023-09-06,726.1181640625,727.0223794922638,716.5745610302117,718.9924209716054,6051570,BAJFINANCE
2023-09-07,723.7002563476562,726.1181161294404,717.8522210957714,725.3514557148218,5496220,BAJFINANCE
2023-09-08,728.3639526367188,732.2265895035728,724.3686199250857,726.3343420958458,6246420,BAJFINANCE
2023-09-11,726.4964599609375,731.6417831035902,723.5823105675087,729.7743231295806,4068490,BAJFINANCE
2023-09-12,730.3935546875,733.1160990588614,718.0291455802006,729.3811789865681,9635170,BAJFINANCE
2023-09-13,734.777099609375,737.9566406258572,725.4153243565513,730.1969336418945,5798460,BAJFINANCE
2023-09-14,736.5855712890625,738.2957399683924,729.9758545279457,734.7771404974575,6503720,BAJFINANCE
2023-09-15,736.379150390625,743.5491651694223,732.7769861244444,737.0475487161664,7874940,BAJFINANCE
2023-09-18,741.9274291992188,743.0429861377711,733.7058057564102,736.0548581655213,7066180,BAJFINANCE
2023-09-20,740.97900390625,751.5938917400225,735.4749457779039,736.0302646964345,8441900,BAJFINANCE
2023-09-21,735.5928955078125,745.3674564502168,729.7743745307191,740.0944161907495,6757250,BAJFINANCE
2023-09-22,734.329833984375,744.713762440995,732.5852317822836,736.551109355362,5263040,BAJFINANCE
2023-09-25,768.5825805664062,771.5360828084068,738.128645457141,744.5172422553719,23475330,BAJFINANCE
2023-09-26,773.5756225585938,776.4553985634077,764.1745531482738,768.587590165629,12468200,BAJFINANCE
2023-09-27,770.322265625,772.0373533549691,761.0047620846428,772.0373533549691,7441100,BAJFINANCE
2023-09-28,760.63623046875,769.4819803825089,758.5771052667251,767.098494220037,7775050,BAJFINANCE
2023-09-29,767.6882934570312,771.3494272867479,759.2602470021997,760.6362766234686,5730050,BAJFINANCE
2023-10-03,783.1043701171875,783.8808087410229,762.2087348542022,764.7445331288019,9445550,BAJFINANCE
2023-10-04,771.944091796875,790.5152124693063,768.5974207799208,788.7460743937166,11763840,BAJFINANCE
2023-10-05,771.6343994140625,777.9197549651649,769.2755089251057,777.9197549651649,7950610,BAJFINANCE
2023-10-06,802.8549194335938,805.1597597202094,771.0544703225321,771.5459008326166,21450340,BAJFINANCE
2023-10-09,789.0114135742188,799.5574938354318,788.0580071260307,796.3189833524876,7478000,BAJFINANCE
2023-10-10,794.5055541992188,799.5574744585731,788.3528343488326,791.6945859574439,9650240,BAJFINANCE
2023-10-11,796.30908203125,803.2922903005848,795.6701983800541,800.0291845534672,7123720,BAJFINANCE
2023-10-12,787.6943969726562,798.7712612273851,786.5837590842846,798.5746770013835,7640920,BAJFINANCE
2023-10-13,791.3652954101562,794.4367361901758,781.9691461754835,786.2446277347174,6622820,BAJFINANCE
2023-10-16,789.8272094726562,793.0706993136571,784.5836835419357,790.6430010378662,4382460,BAJFINANCE
2023-10-17,795.429443359375,801.9163623447378,791.9452177008106,794.1517359799951,8382830,BAJFINANCE
2023-10-18,773.172607421875,794.6038859544963,771.5459435486799,791.203165040366,15446420,BAJFINANCE
2023-10-19,770.7154541015625,778.7208167548939,759.8498721405794,770.8874427916575,10614530,BAJFINANCE
2023-10-20,763.6044311523438,769.8112014157794,759.0144865994394,767.6145212485104,7711530,BAJFINANCE
2023-10-23,766.5235595703125,774.9761410555649,762.8329113315672,766.6316598942002,8822300,BAJFINANCE
2023-10-25,756.257568359375,772.2290612781165,754.4441584305865,766.5235597756805,7087740,BAJFINANCE
2023-10-26,729.4597778320312,752.4783659091361,727.4350865492486,749.4413589794999,13246300,BAJFINANCE
2023-10-27,737.8533935546875,741.9618053942811,728.9486751442469,738.1237043298709,9119440,BAJFINANCE
2023-10-30,737.4454956054688,739.7847095217854,722.6485308464648,737.7158063688406,7992760,BAJFINANCE
2023-10-31,736.42333984375,744.9791014042894,733.2634154267498,744.0060786412378,7494100,BAJFINANCE
2023-11-01,734.3839721679688,741.9618526846792,732.9834071279228,739.1115315593637,4627780,BAJFINANCE
2023-11-02,732.14306640625,748.448759136408,728.4180442766116,740.094439434951,8550300,BAJFINANCE
2023-11-03,728.447509765625,740.8757472670019,724.6094084728142,739.8978052964578,11387550,BAJFINANCE
2023-11-06,743.2445068359375,744.2175297422813,731.5042236095624,732.8212239107874,6340430,BAJFINANCE
2023-11-07,736.7133178710938,750.905833671463,731.8383055223945,750.905833671463,15630070,BAJFINANCE
2023-11-08,733.20947265625,740.6841122390227,727.9708061165646,739.7995732290068,9167170,BAJFINANCE
2023-11-09,726.0099487304688,735.6714895653901,724.0442266474618,735.6714895653901,7717910,BAJFINANCE
2023-11-10,731.7203369140625,732.6246122247511,722.0539373875191,724.368555842316,4962610,BAJFINANCE
2023-11-13,723.4692993164062,732.231484002054,719.3560282118773,732.0152833652941,7322400,BAJFINANCE
2023-11-15,710.04833984375,734.8066134419056,699.7135409424723,731.1896917795068,19234400,BAJFINANCE
2023-11-16,723.6265258789062,725.4202592853391,681.2455623823744,682.5527843702537,45570430,BAJFINANCE
2023-11-17,709.7239379882812,713.5571200669164,698.6225392602149,701.8119185583575,20800340,BAJFINANCE
2023-11-20,694.7451782226562,711.4931696505621,692.9269091951338,702.8439440356434,19029400,BAJFINANCE
2023-11-21,698.1409301757812,700.6668902043907,690.9512993906667,696.3570350189009,16662250,BAJFINANCE
2023-11-22,700.6177978515625,705.4829121944503,694.4404823849223,696.4996075368289,10414040,BAJFINANCE
2023-11-23,695.241455078125,703.7284693309477,693.5066910321871,701.2713168542335,6061580,BAJFINANCE
2023-11-24,690.047119140625,699.4825614486899,689.0838744962155,698.6176389050581,7264990,BAJFINANCE
2023-11-28,700.5391845703125,701.2714113078704,690.9415313061895,691.4428000772065,7281580,BAJFINANCE
2023-11-29,700.7897338867188,704.5737247555516,699.2122611721935,701.1730640755618,6824300,BAJFINANCE
2023-11-30,699.9838256835938,704.0823395359088,696.4209543158344,700.9765249594842,12719340,BAJFINANCE
2023-12-01,713.4932861328125,715.5081394349078,701.9594252646003,703.7285632862186,9004770,BAJFINANCE
2023-12-04,728.069091796875,729.282910815746,718.9677887294124,721.4200222894307,11014260,BAJFINANCE
2023-12-05,722.3832397460938,731.2486661586631,719.4592519382021,730.2658050482348,15222420,BAJFINANCE
2023-12-06,729.980712890625,733.1160418715315,723.8820436055222,726.3342769946257,7018000,BAJFINANCE
2023-12-07,726.4522705078125,731.2486373367823,720.0439971238934,726.3343319783361,6688620,BAJFINANCE
2023-12-08,718.2355346679688,727.1304149766302,714.9331360101247,726.3883501011073,11443880,BAJFINANCE
2023-12-11,716.7760009765625,722.6682480467596,714.5448872440508,719.9457037997088,5900550,BAJFINANCE
2023-12-12,718.9186401367188,722.7960341453627,715.522838440311,715.522838440311,6333120,BAJFINANCE
2023-12-13,713.3605346679688,717.9308625241617,708.3479673326608,717.4738057429114,6829550,BAJFINANCE
2023-12-14,734.6099853515625,738.2515023197068,717.4984009557617,724.2211369087137,17295670,BAJFINANCE
2023-12-15,738.6250610351562,739.9863333035007,731.7401139948823,739.9814141987059,11739380,BAJFINANCE
2023-12-18,745.7557373046875,747.9573366869581,739.7012790143594,741.8635855466194,10827980,BAJFINANCE
2023-12-19,750.1834716796875,751.0630915479164,740.5858188993592,751.0041222830682,7914080,BAJFINANCE
2023-12-20,736.5511474609375,756.3115489154337,733.2290724404545,751.8886743603728,8745460,BAJFINANCE
2023-12-21,724.0885009765625,734.8852151557384,718.0291242426829,729.9315570972,9130820,BAJFINANCE
2023-12-22,717.026611328125,731.248581147899,711.8862075256035,729.1796779474722,11294850,BAJFINANCE
2023-12-26,703.95458984375,721.8132193088195,702.2788548523249,719.9457592142014,12258440,BAJFINANCE
2023-12-27,710.8838500976562,719.7885698264585,706.7656594290144,709.6159208055702,16052790,BAJFINANCE
2023-12-28,713.4244384765625,716.5057175184645,707.6599679194711,715.0314259186323,18560640,BAJFINANCE
2023-12-29,720.216064453125,721.7148916328167,708.1661778039236,710.7707237178988,9128020,BAJFINANCE
2024-01-01,717.395263671875,721.1202856639225,714.8348697006603,721.1202856639225,3314890,BAJFINANCE
2024-01-02,730.2706909179688,731.7499016209704,715.5277749325007,719.847468512748,11129900,BAJFINANCE
2024-01-03,725.8231811523438,735.7550324740088,724.1916582671515,731.7351045385886,5534050,BAJFINANCE
2024-01-04,757.3485107421875,760.1398625988384,743.042974950916,743.042974950916,29118790,BAJFINANCE
2024-01-05,757.89892578125,765.5505330209978,754.15914650306,760.2381399929844,10526010,BAJFINANCE
2024-01-08,760.34130859375,769.5802267547648,750.050781866002,754.542464206798,11212090,BAJFINANCE
2024-01-09,759.304443359375,767.6145511032814,756.6064943265189,764.0762749913965,12470830,BAJFINANCE
2024-01-10,754.891357421875,760.2676387082789,752.8715851069942,758.3755831434762,5590720,BAJFINANCE
2024-01-11,753.829833984375,765.9731231166501,751.9918886098676,754.8372905618107,6517410,BAJFINANCE
2024-01-12,752.9746704101562,758.665473715051,748.645199111059,755.2303794870521,8086380,BAJFINANCE
2024-01-15,734.9834594726562,756.6014828294449,732.6246290158088,756.6014828294449,9972200,BAJFINANCE
2024-01-16,732.8850708007812,748.3995662287116,730.0593452529267,734.6886424421757,11947230,BAJFINANCE
2024-01-17,723.272705078125,735.0031491757079,717.704758900756,717.812919206714,13802710,BAJFINANCE
2024-01-18,714.1025390625,722.5747957559954,711.0016439216413,717.0953338949138,16869960,BAJFINANCE
2024-01-19,719.3658447265625,726.2164178204606,713.6800196312206,723.3857730398738,8308100,BAJFINANCE
2024-01-23,694.9515380859375,722.8942692626915,692.189701061125,722.6878468555501,25332970,BAJFINANCE
2024-01-24,693.43798828125,698.2245168155032,687.6882151214234,698.2245168155032,20636750,BAJFINANCE
2024-01-25,696.4061889648438,700.3671478137676,691.5410147416874,693.4379893694312,11683490,BAJFINANCE
2024-01-29,706.8392333984375,710.1121774361815,696.3668802832228,696.4061731284861,18603610,BAJFINANCE
2024-01-30,670.0360717773438,686.8724880104904,668.8370099737674,686.8724880104904,41531470,BAJFINANCE
2024-01-31,674.5276489257812,680.2380688924657,669.5249200679934,670.3111968641541,18105120,BAJFINANCE
2024-02-01,662.772705078125,676.2034796580575,661.7603294073136,674.8225910845564,19111370,BAJFINANCE
2024-02-02,673.0927734375,679.1570095332058,663.7260785054747,663.9226627202323,13675080,BAJFINANCE
2024-02-05,649.4943237304688,677.6827748080586,648.6883703746464,677.5845126869691,17712220,BAJFINANCE
2024-02-06,648.5065307617188,658.4187070352854,642.2997602125877,653.4060791870774,24395330,BAJFINANCE
2024-02-07,659.421142578125,662.2124944556805,651.1700645592856,652.7180227774293,15382370,BAJFINANCE
2024-02-08,646.2951049804688,662.2027105516337,642.4668415426279,661.6473915933145,21932090,BAJFINANCE
2024-02-09,654.0448608398438,656.325105545954,645.9362576345741,646.7225344324216,12098740,BAJFINANCE
2024-02-12,645.6561889648438,655.7501918311712,643.9214846853449,655.5143147613855,5447840,BAJFINANCE
2024-02-13,649.0470581054688,652.5215056739477,644.078702463544,648.6883234036575,9480140,BAJFINANCE
2024-02-14,653.2586059570312,654.1922759419431,643.7739730455389,645.1352451669485,6361260,BAJFINANCE
2024-02-15,650.5950927734375,656.2956752768878,647.2779364903729,653.2094769598568,8808590,BAJFINANCE
2024-02-16,650.5753784179688,654.585468354379,648.8848861833428,653.6075263952281,10294310,BAJFINANCE
2024-02-19,659.7750244140625,669.0237209195608,651.1749898358404,653.4945276218444,13158810,BAJFINANCE
2024-02-20,664.7678833007812,667.5592350692423,656.6740369767329,659.686508485121,11067090,BAJFINANCE
2024-02-21,657.4160766601562,667.3626252745478,655.0817817632093,667.3626252745478,8549440,BAJFINANCE
2024-02-22,656.0548706054688,659.1901999401261,644.8551490812519,657.637262592259,10223740,BAJFINANCE
2024-02-23,658.3056030273438,660.3844046685416,651.892470269653,655.9615296677557,12803110,BAJFINANCE
2024-02-26,652.939208984375,659.3032105793618,651.066829803496,657.5340726060406,8920560,BAJFINANCE
2024-02-27,644.3883056640625,652.8163515548347,637.9849512302274,651.7351683564591,11503060,BAJFINANCE
2024-02-28,638.73193359375,648.3688794101897,636.402557602886,645.936322201085,5353210,BAJFINANCE
2024-02-29,638.4027099609375,642.6929494011579,625.7090794211889,638.7615046823597,16990980,BAJFINANCE
2024-03-01,645.8822631835938,649.5433967085272,639.0661239978897,640.0145513455743,9190800,BAJFINANCE
2024-03-04,648.9291381835938,652.6148673995442,644.5062631244532,647.5088966603577,3971180,BAJFINANCE
2024-03-05,621.5858764648438,652.2511526758622,616.4504515657954,648.9290775869724,17175580,BAJFINANCE
2024-03-06,620.3081665039062,623.7138063622585,608.174775903946,622.3967461891045,21047920,BAJFINANCE
2024-03-07,631.0999755859375,635.7734846798294,621.6989072390697,624.1167670191805,14694210,BAJFINANCE
2024-03-11,632.3482055664062,643.9705490673459,629.424218042223,643.7739648665181,12039710,BAJFINANCE
2024-03-12,632.5742797851562,637.3854039194964,623.2666142466564,629.5225153591942,10946770,BAJFINANCE
2024-03-13,634.5498657226562,640.3290938466544,628.200621347187,632.8888280477473,11321830,BAJFINANCE
2024-03-14,628.7804565429688,635.9111184742914,618.9862794790538,634.5498462808503,12198650,BAJFINANCE
2024-03-15,640.2701416015625,646.5260431326884,625.0996823700231,626.5788931785316,19705000,BAJFINANCE
2024-03-18,639.3167724609375,644.2654517093061,634.5449410229793,640.2701189341543,6764250,BAJFINANCE
2024-03-19,648.3197021484375,655.2930723102747,639.351095315609,639.8130112015571,14080870,BAJFINANCE
2024-03-20,653.553466796875,661.5637483560448,649.2779852385349,649.6711536539264,14908310,BAJFINANCE
2024-03-21,660.0648803710938,665.5590397031053,654.3053293756749,659.2540080577402,18060920,BAJFINANCE
2024-03-22,664.5025634765625,668.6403701649948,657.1703983395056,659.0083437309488,11252380,BAJFINANCE
2024-03-26,679.1668090820312,682.5969844741531,662.9397638989435,663.8734938740813,18503210,BAJFINANCE
2024-03-27,690.23876953125,692.8187797936557,678.665556644256,682.6707274303776,15512750,BAJFINANCE
2024-03-28,712.1073608398438,722.333997931457,691.1576770837584,691.1576770837584,35745180,BAJFINANCE
2024-04-01,712.6676635742188,721.7591290434511,709.6306562708155,713.6800393347417,11252380,BAJFINANCE
2024-04-02,708.3872680664062,713.0656962922967,701.2713636175791,712.6676087697674,9676150,BAJFINANCE
2024-04-03,718.3977661132812,719.7836339133266,706.2987478902805,707.3651738222953,9589430,BAJFINANCE
2024-04-04,715.8570556640625,722.4028839726197,713.0657038396403,721.9114534393051,10405890,BAJFINANCE
2024-04-05,705.2666625976562,713.4588307069328,703.3353143190251,711.0753447679182,12004940,BAJFINANCE
2024-04-08,705.5517578125,710.3088320804891,702.0380772613624,709.1343058305621,5182100,BAJFINANCE
2024-04-09,707.0309448242188,711.1343779091848,700.2394010344982,709.6257125194531,7102810,BAJFINANCE
2024-04-10,710.6331787109375,712.9674738493475,703.728555411166,711.1884976381646,5679860,BAJFINANCE
2024-04-12,710.5643310546875,713.9502945889966,703.364861826563,710.0188503676675,10925880,BAJFINANCE
2024-04-15,695.4970703125,707.5420376223908,694.2389793379149,702.2591593281959,7584480,BAJFINANCE
2024-04-16,683.506103515625,691.3739106725683,681.2209396774696,688.9806465210651,9632930,BAJFINANCE
2024-04-18,677.5057983398438,687.5113168096638,674.8323850415595,680.9359738676322,13851330,BAJFINANCE
2024-04-19,699.7479248046875,702.7456389590752,669.3332829240562,672.2818660245838,12183750,BAJFINANCE
2024-04-22,716.7218627929688,718.078215759165,704.4459386182431,704.4459386182431,11652720,BAJFINANCE
2024-04-23,713.5472412109375,721.4101291384206,711.2768347214397,718.3731222703118,10815670,BAJFINANCE
2024-04-24,720.3535766601562,729.2288406353281,712.5742531340775,715.8176825643206,8869290,BAJFINANCE
2024-04-25,716.9872436523438,723.8623513790756,700.2982834794313,720.4370952757221,11733540,BAJFINANCE
2024-04-26,661.5833740234375,688.0026818038305,657.6814447513908,688.0026818038305,58147230,BAJFINANCE
2024-04-29,670.9599609375,672.2377284136237,659.7995918643516,667.3577964474154,16810300,BAJFINANCE
2024-04-30,680.48876953125,685.545609026597,670.5029272702299,671.289204142982,17986750,BAJFINANCE
2024-05-02,676.4738159179688,685.0492548604204,674.7341326068033,681.8942491920023,11395720,BAJFINANCE
2024-05-03,681.2701416015625,727.3171565005983,678.8572009948793,720.3388672379123,68186010,BAJFINANCE
2024-05-06,674.2279663085938,689.9635823284196,672.7684319529418,688.7841369948202,12299880,BAJFINANCE
2024-05-07,675.4761962890625,682.4102740093062,667.1660890612795,677.1863649698947,12981260,BAJFINANCE
2024-05-08,668.2914428710938,676.1641692328135,666.8712014997192,675.3729733110791,7259250,BAJFINANCE
2024-05-09,649.1945190429688,671.5595283510169,647.2140395132897,668.3357151225395,13811150,BAJFINANCE
2024-05-10,656.9590454101562,658.320317559075,648.8062298188113,652.5116351640613,8249080,BAJFINANCE
2024-05-13,660.3598022460938,662.8710051605036,650.6540488735465,656.9443839156904,5122560,BAJFINANCE
2024-05-14,656.1285400390625,662.6301561051438,654.3495639877649,659.4997461478056,7558400,BAJFINANCE
2024-05-15,656.5512084960938,661.6571790602583,653.1161137837024,657.7306538025854,5950590,BAJFINANCE
2024-05-16,663.151123046875,664.6204955248128,650.9537837617775,658.5512805195903,10598510,BAJFINANCE
2024-05-17,661.2099609375,666.3798198757921,658.6201123637711,663.1363902724429,4801580,BAJFINANCE
2024-05-21,662.7284545898438,666.8712404225939,659.0083518103895,659.0083518103895,7616240,BAJFINANCE
2024-05-22,662.8956298828125,666.1292214515237,661.1952393105787,666.1292214515237,4160460,BAJFINANCE
2024-05-23,670.96484375,673.6038233744957,661.4704320251172,664.3698842355865,7093170,BAJFINANCE
2024-05-24,671.9723510742188,679.1570637777163,667.6575761703491,670.3113133088315,7420430,BAJFINANCE
2024-05-27,677.7318725585938,684.0271268200833,669.3284219895805,674.1444654679577,6554710,BAJFINANCE
2024-05-28,675.5253295898438,682.5970222821547,673.9380185387291,679.5452578153254,7528670,BAJFINANCE
2024-05-29,669.0040283203125,678.9604157674736,666.9056103357268,676.0118325548276,7213310,BAJFINANCE
2024-05-30,650.3051147460938,668.2423288016372,648.103515605474,666.3699497177945,11555750,BAJFINANCE
2024-05-31,658.2908935546875,665.5886251735003,652.8556429148168,655.0719994789935,28417330,BAJFINANCE
2024-06-03,679.7024536132812,686.8920844600966,671.5840118927728,682.9753976459507,11482120,BAJFINANCE
2024-06-04,639.7982788085938,679.741702993079,626.6426751415878,679.741702993079,32993870,BAJFINANCE
2024-06-05,671.9476928710938,674.4392792813052,642.3537604047218,649.0814756336619,12185170,BAJFINANCE
2024-06-06,680.7099609375,689.2755618741886,670.5373125067086,673.2598569642232,14657160,BAJFINANCE
2024-06-07,706.8147583007812,717.3903535213062,682.2038775302885,687.5113515594035,29840520,BAJFINANCE
2024-06-10,696.7354736328125,712.5742700509335,695.398796985682,712.5742700509335,8723180,BAJFINANCE
2024-06-11,701.5760498046875,704.6131168708044,693.0153083886406,696.1604757738193,12052130,BAJFINANCE
2024-06-12,709.4046020507812,715.2280421328746,699.3056801444194,702.5491098113629,12685080,BAJFINANCE
2024-06-13,716.9921875,719.94568963339,710.8198515531618,712.7904326877381,13454950,BAJFINANCE
2024-06-14,721.5723876953125,724.3685986061649,712.2794196096036,717.100321897187,11874880,BAJFINANCE
2024-06-18,720.8991088867188,730.2117538887596,717.4886096329486,723.8772068420091,9469040,BAJFINANCE
2024-06-19,710.9967651367188,722.2996668409224,705.48778833962,720.8990418993583,5204000,BAJFINANCE
2024-06-20,708.3578491210938,714.0387551180061,698.9125083031354,709.625718351442,9001580,BAJFINANCE
2024-06-21,704.7177734375,717.6332076427301,698.8650989776071,715.0945667621459,14998180,BAJFINANCE
2024-06-24,699.5416870117188,702.0210624177417,693.4864980824194,698.9638051600815,6356540,BAJFINANCE
2024-06-25,698.810791015625,705.2857813957112,691.259077326713,701.4333559526658,15608110,BAJFINANCE
2024-06-26,707.08349609375,709.1627854874854,694.9138532204354,698.3711360722783,9125520,BAJFINANCE
2024-06-27,707.9280395507812,715.0648953054446,699.660199406663,706.2734948202619,11376060,BAJFINANCE
2024-06-28,702.87060546875,713.7807865585632,701.8581515640897,707.7552599617932,8295840,BAJFINANCE
2024-07-01,718.7938232421875,721.4856011982937,698.8650681621814,698.8650681621814,7727450,BAJFINANCE
2024-07-02,707.8145141601562,718.7148074805743,703.5077416304641,718.6209958774693,12810270,BAJFINANCE
2024-07-03,717.020751953125,719.5742241333493,708.24912615328,710.2197726643374,8363930,BAJFINANCE
2024-07-04,702.031005859375,723.5599854038808,701.3345933607582,721.1941966024156,18979770,BAJFINANCE
2024-07-05,705.088134765625,706.2636133536423,699.0626087337416,704.6930528972721,9310790,BAJFINANCE
2024-07-08,701.1617431640625,706.0414538864015,696.0992927404816,705.7747298882841,6777050,BAJFINANCE
2024-07-09,698.1785278320312,705.5227821931134,695.6053408178624,702.3075042300012,9735030,BAJFINANCE
2024-07-10,696.8845825195312,704.2337813532699,693.5309984614504,698.1736480442297,8097140,BAJFINANCE
2024-07-11,686.5473022460938,700.1393130682804,684.5420491224842,700.1393130682804,9718010,BAJFINANCE
2024-07-12,691.88134765625,695.9016811398202,683.065288026329,691.1553326927788,10688330,BAJFINANCE
2024-07-15,697.7537841796875,699.8528488286088,690.9874116627859,693.4371242895946,5333730,BAJFINANCE
2024-07-16,697.29443359375,700.3467470727272,691.9702636643643,699.3589519428645,5582000,BAJFINANCE
2024-07-18,702.3223266601562,703.1026630964072,688.606781843992,696.1091170922163,8646050,BAJFINANCE
2024-07-19,684.7692260742188,702.3223655294826,682.5664621390612,702.3223655294826,9385980,BAJFINANCE
2024-07-22,680.0228881835938,687.367142972546,676.5804364334842,684.7396343081177,5751930,BAJFINANCE
2024-07-23,664.4996948242188,686.0088979689281,653.9203870988464,684.9371788205336,19322120,BAJFINANCE
2024-07-24,652.651123046875,657.348033690738,646.1217510448248,654.908208519878,31006260,BAJFINANCE
2024-07-25,656.6615600585938,658.4642380166149,647.1490877221169,647.9936333019148,9509650,BAJFINANCE
2024-07-26,670.6881713867188,672.5304599400265,658.5729099900292,659.3581902337322,11101840,BAJFINANCE
2024-07-29,672.9304809570312,677.1335540112017,668.3174946329967,674.056581862241,7485650,BAJFINANCE
2024-07-30,674.0318603515625,681.4798741060647,670.0214145953803,672.9304784445294,11794130,BAJFINANCE
2024-07-31,672.38720703125,677.1335553521733,671.0092135447715,674.3627972729777,8896590,BAJFINANCE
2024-08-01,668.9003295898438,676.0470738393353,666.7617746393742,674.8123298122254,8395230,BAJFINANCE
2024-08-02,664.292236328125,666.7617241955157,659.1655771038124,664.292236328125,6222180,BAJFINANCE
2024-08-05,651.6188354492188,656.8838006878773,645.2870948154039,656.8838006878773,9440410,BAJFINANCE
2024-08-06,645.8550415039062,661.5264013759534,643.2028140285233,654.5130198768088,8918280,BAJFINANCE
2024-08-07,655.6144409179688,657.8073170658528,650.0778084729936,651.9447556520154,4642840,BAJFINANCE
2024-08-08,650.1864624023438,659.6545001493494,649.1147433035685,654.4191981724056,6903890,BAJFINANCE
2024-08-09,653.7425537109375,661.8227103124623,651.0557197151685,661.8227103124623,6994900,BAJFINANCE
2024-08-12,652.7498779296875,656.389900776712,648.3937276892558,653.8314847185177,6748870,BAJFINANCE
2024-08-13,638.614501953125,656.3849268793009,637.3451514354092,656.3849268793009,10723270,BAJFINANCE
2024-08-14,637.9674682617188,641.074103275779,635.2460878226439,640.338200718303,7742760,BAJFINANCE
2024-08-16,651.0458984375,651.9447654500414,634.6583512146235,642.5607120079574,7534190,BAJFINANCE
2024-08-19,653.5598754882812,657.4764496259719,651.3126173310774,655.6984303547882,5287300,BAJFINANCE
2024-08-20,664.015625,669.1225693206712,653.559851951242,656.6219927918777,9571590,BAJFINANCE
2024-08-21,665.3145751953125,666.4949976261717,661.3288483205148,663.9909634660577,6331110,BAJFINANCE
2024-08-22,666.1295166015625,668.2434126722802,664.1835891137271,666.7617199612553,7282600,BAJFINANCE
2024-08-23,665.364013671875,667.9470883265949,662.3117001496897,667.2556196678566,6180450,BAJFINANCE
2024-08-26,669.5621337890625,673.5775234049675,667.3593096513421,669.3299561128887,8983430,BAJFINANCE
2024-08-27,677.9830322265625,678.946168625842,664.7861041240081,669.5621151500945,20359020,BAJFINANCE
2024-08-28,681.57861328125,683.257876995206,676.8372088990782,679.2078809450502,8489860,BAJFINANCE
2024-08-29,697.7340087890625,707.0637410137804,679.7561856802193,680.4970320266902,26391590,BAJFINANCE
2024-08-30,711.227294921875,712.6990999569019,698.474826570293,698.474826570293,20443670,BAJFINANCE
2024-09-02,734.9244995117188,735.9073508147565,714.0771031818463,718.5221811397878,22963780,BAJFINANCE
2024-09-03,726.40478515625,736.8951645794576,711.8150318408045,736.8951645794576,18986560,BAJFINANCE
2024-09-04,721.0410766601562,728.6964890180799,715.6823000676559,716.6404324170142,8867460,BAJFINANCE
2024-09-05,715.647705078125,723.7229184446853,710.5210457914444,723.0660563684515,6734470,BAJFINANCE
2024-09-06,722.7845458984375,730.4745045197369,716.6996940860888,716.6996940860888,18428270,BAJFINANCE
2024-09-09,725.777587890625,728.7903512278202,717.4159351873451,723.4612370588418,8789380,BAJFINANCE
2024-09-10,715.346435546875,728.0000891351112,710.5210465437442,728.0000891351112,13089320,BAJFINANCE
2024-09-11,725.5899047851562,734.1294136865873,711.8348685147892,716.1515287684227,11048900,BAJFINANCE
2024-09-12,733.7638549804688,734.9195583724518,720.7545500341854,732.9439681617731,14467640,BAJFINANCE
2024-09-13,750.5761108398438,756.6510750493478,726.2269968834776,733.7638786030753,22084380,BAJFINANCE
2024-09-16,725.6096801757812,758.6267230907938,723.2636665464314,758.6267230907938,26795550,BAJFINANCE
2024-09-17,727.5604858398438,736.4012642493745,719.7223339498852,724.7946715532911,15677860,BAJFINANCE
2024-09-18,753.79638671875,757.8858733495889,728.8446701178509,729.7089909248641,29749930,BAJFINANCE
2024-09-19,749.7710571289062,765.3436619716622,746.7731254084403,758.1327695118755,17206440,BAJFINANCE
2024-09-20,748.99072265625,756.1571812350007,739.5868936111133,754.1815909509119,16450040,BAJFINANCE
2024-09-23,750.2402954101562,754.275399965835,743.9776477033498,753.2678899217586,5734970,BAJFINANCE
2024-09-24,746.2001953125,751.0650743680783,739.2560267590992,750.4279874937021,10695400,BAJFINANCE
